4341;1760;5
1545;4499;7
360;2673;6
5190;3837;9
608;5382;9
6191;9282;5
5708;2855;5
8031;1884;10
4636;5070;5
680;6901;7
2513;1433;8
7759;6213;6
6604;7984;9
5620;62;10
2386;1471;8
9471;733;5
6603;9559;10
847;2235;1
2409;5042;2
8506;6350;9
6928;2214;6
5652;66;2
6376;457;8
3020;9676;1
7307;8114;9
6219;7691;7
448;7561;7
6695;4943;9
5491;5182;8
4587;8040;4
8668;7805;7
1640;6488;7
34;8014;4
1729;6542;2
7376;1222;8
1765;8936;7
6636;6959;3
7713;9247;6
5196;6855;2
7002;6053;4
1430;6015;10
4367;4872;2
7118;709;2
1000;7985;4
4499;3349;1
7328;5880;4
8192;7914;3
2353;9198;4
9839;4613;8
484;3286;2
6121;7673;4
7942;6611;3
8707;8828;10
5079;4616;7
1733;613;3
6203;7850;3
966;6984;4
3602;8102;8
2906;3112;8
3599;2807;9
9149;8144;8
5537;33;4
7819;182;1
8017;3952;9
1510;880;5
8921;940;7
960;8289;9
9750;1582;8
2092;7387;8
596;8198;9
8167;6349;9
1435;8618;10
3622;543;8
9784;2507;7
588;722;6
2646;8962;8
5754;9481;1
3873;6712;8
2408;9324;7
5012;6458;3
1955;7968;4
7899;1728;2
8974;2258;10
7827;2274;3
8616;5435;7
949;4118;3
5291;5040;5
9586;255;8
8879;6679;10
1150;1246;9
7527;424;2
9406;626;3
3441;7963;1
9444;7079;3
8536;5258;5
5547;615;10
6296;2275;1
2187;5724;3
7457;838;6
1449;2959;2
1610;9807;8
418;4368;9
8087;6049;8
9240;7484;9
1842;4141;1
7063;2797;9
5427;9942;6
3643;8006;6
6016;5399;3
3734;6315;1
8278;1528;4
9567;965;10
7503;3453;2
2683;6856;5
9664;5496;1
986;5412;2
140;5392;8
3965;7077;7
897;45;4
9336;4421;6
8019;7360;5
1431;6825;10
8987;5709;7
6662;1207;6
3123;5275;1
3530;8770;6
1033;8202;8
9990;7840;3
8580;6337;3
4835;3405;6
1253;1936;3
7119;8062;4
5343;6173;5
3565;9844;3
2034;2402;1
3548;7151;4
5384;2009;8
7829;3525;8
3097;6795;4
4034;3749;1
997;4229;8
5404;7956;8
3218;4431;1
9385;6620;8
9735;4211;10
2635;9062;6
6615;2842;1
1247;7455;4
5773;1758;10
8119;5577;1
2755;5268;6
6525;9779;1
8684;7955;8
2665;7857;5
6782;6438;6
5736;960;6
3851;828;2
7200;5912;4
994;2818;6
2019;7236;7
1663;2800;2
2919;1809;5
6524;9014;4
3544;9861;2
2273;9302;3
9789;3145;1
1403;5549;10
967;2296;3
8282;5881;4
2749;7798;4
9706;9740;5
6413;784;8
6412;3325;5
7606;2202;7
7048;4592;1
7795;257;8
7283;2981;9
9261;2636;7
5912;8396;8
6010;7223;1
2656;7284;9
4676;7098;4
9456;2962;2
6990;4856;2
1593;9748;7
3992;7331;9
1327;9359;7
7117;2875;5
9321;8998;7
4643;7499;5
1617;3717;10
9787;1864;1
9308;2555;8
1900;7268;10
9380;1;1
1294;7880;8
3408;8868;8
5985;9801;3
965;4866;4
6527;7356;4
8524;3819;7
3100;5602;1
3211;2418;7
9442;9270;9
8828;7698;5
9127;225;1
4493;2833;1
1388;1043;6
2313;602;8
5997;5229;4
5679;2193;5
3935;8612;1
4271;5909;8
5552;9598;3
9111;1089;6
3938;3452;2
9027;8321;3
3077;2926;10
2720;2357;9
9826;5941;5
3236;6264;1
8444;560;7
599;9022;3
3594;1667;6
9014;4905;1
2930;3227;3
2184;2776;9
4934;5075;7
9863;3441;6
9604;5471;1
2550;6729;2
6929;3556;5
3819;2379;4
9482;4274;3
1660;9431;5
4634;8509;6
9851;3912;1
7598;7680;6
8633;7573;3
6344;990;3
2769;3812;2
4749;260;8
7202;8711;2
1502;5476;10
9427;631;1
7910;9720;3
9415;8824;7
8230;7250;6
9886;8502;9
8637;1210;10
1922;4909;3
9431;153;9
208;1513;3
8420;359;10
2928;8887;1
9459;4089;9
9509;3351;1
5617;5690;1
9892;4774;6
2861;1023;6
8507;869;2
8069;6641;5
4228;7125;9
6822;4476;3
8346;3204;5
1864;1251;2
324;2566;2
8016;4139;9
1627;9350;2
6358;3857;5
6580;8395;10
4248;9837;8
7766;2697;7
1989;7347;7
8059;7864;5
4639;3500;1
2829;4752;10
8290;8048;7
7445;566;3
7385;5169;6
7016;1375;7
440;5800;2
5020;8557;9
169;2237;2
1036;5064;3
4585;3946;3
5412;195;9
3469;3725;3
6642;2924;9
8771;9682;5
7068;3740;2
3222;8292;5
4529;1678;4
2089;8955;8
9882;2755;2
8309;4140;4
95;2060;5
1726;148;9
5995;9759;7
112;1451;7
4291;224;3
8162;696;7
2947;5165;1
1443;4628;1
361;6773;1
711;5985;2
8776;469;10
5951;3620;4
9384;2997;9
3162;7416;8
655;219;4
7306;8315;1
2254;4353;4
5521;8802;3
7898;3037;7
8846;3200;7
1039;4980;9
7107;205;3
835;8961;7
6329;567;8
6957;1159;5
7366;8809;3
2467;7370;8
9374;583;9
5047;9918;5
1702;9687;7
3392;8593;7
4820;4154;8
6778;901;6
3680;4813;3
9053;189;6
9911;2728;4
7458;356;6
7914;9727;7
4181;8135;7
7080;3988;5
5966;2828;7
166;7456;9
294;9792;10
3839;8299;7
1612;134;6
5607;2895;9
274;1158;3
4173;3099;8
1556;365;1
6934;750;8
2584;1853;8
8335;9977;8
6537;4294;10
6939;5730;9
4489;4439;7
4903;3979;4
4394;7539;3
5421;5139;9
4947;7848;2
741;8852;8
4701;7920;6
6840;7473;7
2229;4130;3
9914;8844;4
8173;4213;10
8956;9292;6
5381;5450;4
7601;6379;2
4109;8766;6
8247;8793;4
3112;3817;6
4276;1684;8
9208;1660;2
59;5147;7
8845;2766;5
5297;5357;1
9754;7902;10
5303;1179;10
9344;4647;8
8744;7722;2
7398;403;7
4024;9293;10
8922;2935;5
6574;9244;5
7637;312;8
5061;6496;10
677;5822;1
9243;2246;7
1890;8398;2
8673;1094;9
7712;4037;8
7233;4810;5
3033;2100;7
4755;7345;4
7951;3745;8
8829;6395;1
7984;7542;1
8062;3692;10
6294;4609;8
6001;9365;3
249;6885;9
356;5361;7
8574;8035;6
8404;6937;1
5750;6439;3
2434;6735;6
1391;8423;4
3666;6782;9
7140;5826;10
5981;1009;5
3118;5497;3
1873;1007;7
6773;161;3
3034;3997;1
6137;6886;3
6956;6343;5
7167;2480;1
8715;4987;10
1551;7156;1
7871;1421;7
1343;5662;5
9312;4156;10
5545;67;6
3013;6482;4
1793;8282;8
2235;6193;5
7958;4677;6
9764;1910;8
7883;4961;3
5340;7135;7
6790;2419;9
84;7131;7
6791;3909;3
423;6074;5
139;6683;7
8984;2289;7
5202;162;1
2508;6749;4
9181;8891;4
441;6798;7
3551;6119;5
6184;3527;5
9480;8120;10
2996;1395;6
8361;7856;9
6359;8016;9
5492;1432;5
5557;4441;4
3628;9016;6
219;3972;2
8881;2213;10
4852;7748;8
2104;5594;6
3661;5053;2
6213;5027;2
5716;476;8
7634;3934;7
1952;7678;5
3271;9406;5
2420;9752;1
4177;3672;10
4030;5055;6
2469;2337;8
5757;1738;2
993;3180;3
2945;512;9
3448;8960;6
3795;2552;2
1607;9679;1
9465;9914;4
4794;4690;7
4633;2319;8
3452;5081;8
1679;8242;8
3526;3273;7
1425;2427;5
6424;9075;9
5883;1687;1
5429;9240;10
2203;3300;5
7502;461;4
7280;4869;3
6414;8005;1
1485;7030;10
4756;8506;4
8521;3385;10
623;7919;4
5454;4828;5
3143;780;1
4342;9405;2
4084;7699;7
9015;3848;1
6801;7434;5
6617;7644;2
7103;777;7
7611;9298;10
161;1284;10
5844;9291;9
675;5721;8
6560;9110;1
988;1218;10
5010;4234;4
1680;8383;8
1882;8474;4
427;3101;4
924;5112;4
4528;431;9
8329;5901;3
9900;276;9
7197;4621;10
5725;5621;5
4593;8772;1
1641;565;5
9185;74;7
5701;9850;7
2970;7946;2
5195;5492;5
9906;9118;2
7673;9137;1
686;9589;10
5643;3630;2
9774;2804;5
5080;5700;3
9436;9495;2
2308;6108;9
6128;7340;8
6706;4239;1
7047;7136;6
8572;4728;3
9234;5459;1
7424;5942;5
7293;520;4
7618;6333;9
8564;2490;2
4816;5866;4
6094;4848;7
266;3017;6
5050;3808;4
3138;5947;8
135;1171;10
261;9344;6
8751;4041;7
9718;441;4
257;704;10
1798;3938;2
2128;9772;10
1385;2690;5
18;3293;9
5003;1746;5
6643;7444;4
1895;937;10
7524;4655;8
189;1826;5
4337;2907;7
2689;1349;5
3984;3102;8
7485;3228;5
6378;5563;3
747;2894;5
1626;4395;1
2375;5903;6
4245;7684;4
1034;6793;9
2084;3583;10
1273;5024;2
6039;6426;4
7383;3149;10
7329;199;4
4338;1348;5
6884;9260;4
8948;957;10
7622;7227;7
4924;3210;9
2747;9275;8
8267;3050;6
8034;5995;8
6688;1494;6
4578;2965;3
3949;4516;8
5194;6310;2
4969;9015;2
3018;23;3
6449;1567;8
8268;5108;1
3107;3495;7
1536;2856;3
363;7229;5
6087;3876;2
2514;9583;1
9728;2329;5
3049;8883;2
766;4337;9
7585;2882;8
2110;7215;4
6270;7645;4
5867;5689;1
3349;2118;10
1082;9303;1
3257;4522;4
8545;1062;4
9119;4415;7
4158;6896;7
4171;1493;7
2710;126;6
5113;1858;2
8997;1427;8
6729;1096;5
9329;20;8
1016;5937;10
123;8113;4
1458;2837;9
6183;1961;2
3838;394;5
4986;3894;2
6581;5870;9
1352;6220;3
6373;8751;4
694;5296;9
3759;201;3
8326;8567;2
2722;2945;7
8270;5085;10
8464;3023;2
4630;8667;3
9391;8304;4
4521;5683;1
4801;1977;10
3283;4733;1
5845;1030;9
7661;5504;2
5768;1491;7
3904;268;9
3354;1469;1
5609;4691;2
2083;8645;8
9926;4158;6
5880;8736;6
1042;1482;1
4913;1747;4
7005;9136;5
5431;7260;2
6286;7155;2
2070;9641;1
9428;6583;7
1193;3418;10
7656;7438;7
8359;3947;2
6202;3949;7
7987;9283;2
3871;3690;3
5986;810;5
6397;3119;4
110;1226;8
4143;4363;10
3682;1701;8
7823;2937;2
5915;7522;7
9517;9531;2
7374;859;7
5704;1183;7
2007;8279;2
6511;2825;10
9850;5674;2
1872;3408;5
598;995;2
7702;9200;1
547;8307;1
2223;5037;3
8226;3470;1
3404;244;9
7706;2584;5
8253;5485;9
6926;380;5
2186;9372;10
7006;8635;7
7748;3825;4
7687;7046;1
5586;7496;1
8015;4332;6
501;2653;10
8149;8463;2
7916;7462;4
7057;519;2
800;14;3
4067;2406;5
2245;355;10
5625;1068;2
8437;5309;9
4106;7018;3
9265;8191;2
782;98;2
8902;5837;4
3094;3153;10
8697;8621;2
9298;5844;4
7650;9082;9
69;1067;1
7381;8850;4
8850;6994;7
3553;4380;7
7675;805;3
1085;1710;1
5201;9578;7
6314;3104;7
8809;7593;4
8129;4400;1
984;9688;4
3450;3236;3
1194;1565;5
2787;3576;4
4163;1975;6
7672;9690;1
8321;8047;8
197;5325;4
1342;4009;9
4089;3563;3
6100;2220;1
9450;6255;7
7369;1883;7
4747;7426;6
1299;4293;6
9762;8848;5
9468;8250;9
6833;8646;1
1366;4432;4
7701;1431;4
7388;4799;2
6285;388;3
453;7939;9
5052;1937;6
9780;8038;5
8518;2513;4
5851;8433;6
2356;3318;1
7088;6144;6
991;2988;8
2566;7129;6
9702;1205;1
1838;7393;1
6473;8061;5
3560;439;3
1381;9145;7
2109;3267;4
2326;4199;10
2905;7119;3
1994;7903;5
4546;5850;6
5826;3763;5
6405;4933;9
2965;348;10
4345;8959;6
1453;4123;6
4548;9476;7
3301;8053;9
1499;5251;4
2451;6790;6
1664;7781;3
2684;178;9
4218;6399;4
6386;538;8
9667;3530;9
2048;8353;5
4751;8897;9
3461;2105;7
8193;2006;2
7120;9989;10
4472;3766;9
1291;8943;5
4919;8308;5
2776;4251;4
7112;3048;5
8033;1125;1
372;7849;4
5875;8489;4
4253;997;10
5359;3178;6
7363;177;5
3982;5066;2
6507;6131;8
8056;581;2
3272;7690;6
4545;5725;1
8369;4785;6
7939;4620;1
4264;9261;10
4503;8885;8
692;7927;4
7820;6232;3
9675;4176;4
6076;6494;4
5821;7917;2
6582;2857;7
7030;7053;10
5251;3382;2
723;2707;1
6567;8392;2
9276;9545;3
5619;2078;4
5104;2335;5
7641;2322;10
2267;2454;1
1031;4275;7
1779;75;8
6793;4805;7
2908;8555;7
3003;5795;8
5095;3247;4
8441;5628;8
1191;1172;7
6760;5845;5
3150;1664;2
9242;5705;5
8797;2443;1
3313;3335;6
5991;5978;7
6830;7391;3
6475;8442;9
2644;9821;3
8127;1120;6
7554;5821;7
4042;1300;10
826;9175;1
4868;7130;4
8323;364;2
253;5888;3
308;5878;1
9439;1955;10
7370;5017;5
4486;7873;1
9925;2279;8
9673;7472;1
2438;7188;9
39;9325;2
2049;557;4
883;2383;5
4942;5596;10
5599;6554;10
2127;1085;8
7749;9953;7
6033;8457;5
9653;3711;3
4818;1261;7
1266;6077;4
9545;4191;10
3057;7183;8
1464;8153;7
6085;7225;1
6517;3548;1
3617;933;3
2920;204;2
9008;1828;7
143;8735;7
6361;1692;10
1674;5215;7
3133;3983;8
4072;916;1
1622;6491;9
2412;9631;1
4845;3589;1
9386;2903;4
3468;241;2
8138;3191;6
7419;1269;5
566;4526;7
7368;2388;2
3816;5653;10
9063;2238;8
4323;762;5
6444;8331;10
5570;3730;8
7304;6931;4
3227;2718;8
6008;975;3
8320;3572;2
9156;7039;1
1624;3046;8
8905;4094;5
999;6715;8
5611;9028;7
6680;305;5
2531;188;7
4831;5899;7
9022;4675;1
7138;4145;1
8807;6596;2
8627;7467;2
7382;2485;2
204;4269;8
8158;2843;8
4286;2330;7
2011;3269;4
2339;6456;1
2381;4725;2
7211;6231;4
9929;4807;2
5856;4929;5
6224;8447;5
446;5103;3
4459;247;8
3031;7143;5
5573;5096;5
6273;9870;8
2661;9715;2
9928;6631;8
309;8968;9
5747;5462;4
7589;2178;4
7213;7337;2
4185;9940;1
9362;6352;4
366;4571;5
4838;4770;1
1027;6454;2
3652;6405;3
217;2743;10
8156;8078;5
4988;2093;3
1594;8146;6
6726;656;10
7218;1742;9
6255;5732;1
6249;616;10
5687;1099;1
1105;3649;7
7908;2901;9
6078;2999;6
3618;2194;1
4246;5162;10
3089;5720;5
5555;217;8
9998;9407;10
9982;6010;2
2327;6568;1
2324;8184;3
4211;9323;3
8523;7324;6
2675;647;5
5763;8033;10
8816;6420;3
1992;6471;9
5569;9491;4
5940;7145;3
2733;7468;9
774;4831;1
6609;2943;7
3298;9697;4
9512;5418;10
3058;3140;2
2268;8782;7
5294;7153;3
9681;7776;5
6356;5508;7
1108;5551;9
8962;5137;7
1116;9113;9
8656;3486;6
8724;2050;2
8456;2782;1
7592;7789;10
7945;1519;5
3987;7603;5
3486;7185;10
4432;7597;8
6933;3924;7
7405;6067;1
6889;2303;7
6682;4886;6
4561;7710;8
4110;1679;3
5084;8479;2
7762;7584;10
8784;8529;1
6252;7529;10
9207;194;6
8421;4374;3
5690;7313;9
2698;145;4
3205;3244;9
5077;1460;10
4189;3609;7
2696;6174;7
8186;9162;6
9316;1110;6
7854;3688;1
2879;7271;4
4497;3608;5
3459;2096;3
7593;6912;9
4005;3549;3
8622;5595;3
7928;1547;1
3390;7413;1
5954;8200;2
1704;5663;8
4104;8325;7
9988;1335;3
7455;758;6
9409;2188;9
8547;5708;8
5358;2500;1
2976;1496;7
6863;9432;5
8054;7512;5
6482;3165;2
2703;5044;8
793;3076;10
462;3662;10
2390;9973;6
487;8009;5
239;1895;7
841;9967;4
4198;7435;9
9885;3640;4
6003;443;3
9167;7269;1
7875;8812;8
667;4268;7
4267;4370;9
8184;1620;5
8454;4732;5
1552;6189;10
2266;730;5
2441;112;7
4075;7372;1
2668;2119;2
4575;6768;7
1724;1752;3
3293;1840;6
8651;7821;10
6236;6409;10
7932;6726;10
7372;2391;10
5106;4444;8
2432;4447;9
4871;8454;8
3711;2472;3
2968;6252;3
5136;5882;4
3703;491;5
5808;1430;1
7210;5958;3
7081;4512;3
1951;7712;5
2285;9878;4
1074;1040;6
4610;2633;7
6649;9357;6
9387;4801;6
4477;6521;6
7160;6159;5
1898;5247;2
1152;5550;2
4997;731;5
3474;8232;8
5172;9971;4
8972;5568;5
7904;6082;8
4146;1836;6
9992;8376;1
2865;1495;2
1896;8753;4
1289;438;9
791;3333;8
2194;1074;9
105;1926;1
9944;2982;5
7677;404;9
9203;2024;1
3310;6170;7
8630;3701;8
2099;1764;4
7653;2022;7
2538;6331;4
1257;8087;6
340;2706;6
1438;115;10
2580;4720;4
2055;9238;8
4033;9900;8
6435;3296;1
3063;5033;4
4856;1011;5
6646;7941;9
8426;8971;1
9345;6867;9
8991;6537;8
4041;2094;5
5150;536;8
6670;4175;3
8298;4148;7
6741;116;10
7822;9115;9
8552;8639;10
8674;4678;5
146;7639;8
1370;2029;1
8180;4206;10
4203;4757;4
3011;7535;5
9894;4243;8
8251;5155;3
6576;2694;6
9603;9356;4
3784;603;7
4007;9420;2
449;8511;2
4811;5300;1
6538;2936;3
3678;8622;4
3671;2774;3
3779;7596;7
8877;6750;7
5866;5874;10
8023;2597;6
6382;1922;6
1496;8524;9
6850;1972;3
2429;8407;8
6747;8970;7
8201;486;2
9029;6125;5
8584;3334;7
1336;7386;7
6496;7367;1
2751;9551;8
9543;3188;9
8101;8522;5
9395;8919;5
382;5930;8
568;7655;6
3105;6234;1
2980;7826;6
633;3778;7
906;9397;6
3302;842;4
6731;8029;2
3895;4168;3
4644;8591;10
1667;587;3
1701;1564;3
6141;448;10
6004;4560;4
4598;9899;8
6725;8280;9
9163;1321;9
1380;4221;1
9221;9881;6
1494;5046;2
8042;6078;5
23;3193;6
1813;1613;4
7198;3568;1
9662;6381;6
4259;4494;8
837;9842;9
5906;6465;9
8909;1376;5
7586;4192;9
2428;7718;7
7222;8671;2
3610;2210;4
2230;9376;6
297;6501;4
5377;2539;7
196;514;3
40;4582;1
2693;2099;6
2527;7095;10
4694;6073;4
5901;5738;1
3006;9318;6
8615;2001;7
4551;7012;7
276;7788;9
2305;3540;9
8273;2921;5
8148;2315;3
845;8836;2
5653;6965;8
6492;296;5
6272;1675;6
4336;1412;2
8515;3364;2
2208;2084;5
6723;4573;5
5350;9296;1
1360;1900;5
305;7605;1
6265;1078;2
7750;5388;3
6277;7809;4
1255;4525;1
9895;2109;5
9004;4394;6
8355;4102;10
1690;5615;2
7889;9088;6
681;1881;2
7844;5593;7
1572;3419;6
974;8155;9
1301;8896;9
6848;5384;3
6064;9126;8
9352;5994;6
2667;2396;10
987;6571;6
2695;6527;10
5237;7415;8
2520;2062;1
9328;1254;4
7331;7169;4
5483;6041;1
8491;6116;3
252;3237;1
8958;2534;9
5465;373;10
7437;1392;3
6485;7149;8
6488;8199;5
1828;4520;6
2959;5084;3
32;6922;9
5180;4508;1
9924;5061;8
8466;4485;7
2880;2617;8
5259;2679;4
7643;1544;2
129;4855;4
6836;6789;5
5245;981;9
1089;3157;7
685;154;3
828;1304;4
6661;8611;3
4612;668;4
6041;1034;8
5560;9528;2
8599;9347;5
8613;7295;5
8568;3437;7
4419;3031;8
5126;6580;1
6770;4207;1
4410;2939;10
9296;8545;1
4936;6221;5
4900;1542;4
9824;9437;1
757;7898;6
1199;1704;8
5154;9502;10
5371;7532;7
1221;2518;5
3147;7623;10
4328;9386;4
3589;2261;4
5158;1035;7
3766;4762;9
7782;1411;3
7533;9643;8
8410;5608;2
8513;7182;10
1276;9665;5
7534;6441;7
4553;963;2
3660;8286;10
184;1946;1
4130;5902;5
7454;8746;9
9658;7058;9
7379;7206;9
7195;4237;6
3914;4095;8
5092;4877;7
2648;2198;5
8363;4076;6
4467;3656;3
4739;1610;6
6264;4162;5
2609;7869;7
2576;4646;6
9685;3709;9
2882;8523;7
9533;3444;3
8571;5430;1
190;92;4
3588;2590;5
6178;6833;6
7371;2880;3
6987;4296;5
2602;4556;10
5671;7513;2
4520;200;5
5962;5196;2
6232;5447;8
9790;3081;6
7724;561;9
238;639;8
5886;9163;3
6703;7343;5
3038;2821;1
7579;6811;1
1901;2239;2
8117;6429;10
4064;6046;10
5622;9040;1
378;9134;10
195;3403;6
2875;3861;10
4860;5726;6
4458;3974;1
4141;9076;9
6334;3374;3
2567;7815;9
4555;8872;1
5782;1721;1
2912;9549;5
2790;1294;2
7356;2681;8
2577;3331;7
3380;2168;3
8920;9109;5
3811;4463;1
1977;5274;9
7796;8487;3
5428;8582;5
485;4565;10
7425;5936;5
2561;216;6
4882;5531;9
8822;7080;9
3807;509;9
8413;2944;5
2027;9333;10
9079;5386;7
5137;3700;5
21;3720;5
1284;9332;10
8412;584;4
7873;9288;6
122;1782;6
120;6063;1
5726;2648;6
7596;9310;3
8350;6265;9
8589;6230;8
1303;4071;9
9879;9258;5
9325;4960;6
6198;1987;2
1865;806;1
353;5604;6
5324;4740;9
6605;9043;10
9154;1190;1
4366;8329;7
6450;7234;10
5977;8981;1
1574;4923;5
815;6881;8
2181;8716;4
9091;7267;8
2523;1626;7
7670;3621;8
