5295;9694
4209;6019
923;3360
4647;390
3676;8951
3754;6611
400;8838
2397;5458
4513;9677
491;5780
7373;1813
6419;1052
4668;4197
5704;3516
4234;2340
5508;6830
4445;7599
1692;3163
1070;5672
4646;8360
2132;8543
805;3339
3409;6478
5410;1154
9524;3277
5412;9554
6384;4413
9156;9738
3701;2762
7698;6768
3358;7236
4340;3555
296;2834
381;5452
1239;7647
4550;1233
3324;429
6215;7973
8858;5523
4486;314
7655;8071
1254;4806
1221;662
4952;4764
2680;4992
9914;3337
7503;6483
2413;5522
404;325
6177;75
6975;4552
9779;616
60;7381
5862;4011
9339;5777
5764;3532
7834;1369
9694;2123
7673;2989
9899;8705
1192;5454
9337;7529
8059;48
6769;9941
4032;2721
1305;3801
443;5952
6544;15
5201;7801
2828;9108
9927;134
9260;9931
5701;2811
9799;423
7198;7895
5960;7561
3387;5201
1264;4906
7732;814
8390;9444
5381;8106
2014;8929
5907;5422
8007;2357
3296;8228
2200;7423
8616;4191
3452;8035
927;1539
9575;4960
743;5815
5798;2256
9421;6251
7901;6419
9920;4975
4205;7991
4908;9124
5357;2764
241;6806
3229;7616
4021;3053
1015;8339
9026;9327
4011;3857
5643;9246
7439;3102
1553;4030
4623;7129
7061;1077
3067;581
3485;4710
4324;1722
4649;6534
8158;2444
8501;2215
5379;6871
8256;5173
8166;9780
873;8030
2035;2553
1864;9561
1582;8085
5320;1300
582;9848
5501;8315
6644;1621
5711;6017
2989;4829
613;9816
2619;1779
3352;2648
1424;8754
3320;1660
8671;4459
7051;7294
5523;6498
5507;6727
49;2237
1808;8196
1872;8561
4197;7759
5005;4963
3159;7075
5056;784
3832;1192
7629;8998
1675;8495
5031;8760
7112;8453
4448;3167
7582;5740
5814;6854
1219;2631
1292;7421
5033;7963
4617;9293
2889;3788
8518;6504
1987;4772
1490;7788
6533;6619
6303;4251
2769;9387
6508;7673
1848;452
7651;7696
2408;8301
1733;8373
2959;3615
8821;5797
765;7159
5060;1246
8306;813
739;7171
2344;6114
8047;947
2144;1393
4413;432
3710;302
1747;8457
4236;7915
9724;7134
9571;1624
2568;3926
1257;926
7991;3016
4628;354
4501;2689
8490;4074
4711;341
8279;6810
9935;2680
1094;107
9868;1568
6795;1834
322;6475
6663;3729
4509;5191
7525;1110
2396;5579
838;5824
1487;7299
2453;4474
4203;7478
9077;7378
3027;4377
2090;3455
5500;8772
1585;3998
8022;8213
4173;7077
6139;7321
5739;6647
1555;7713
9770;9684
217;9187
4246;1242
191;7043
6980;9538
7430;8243
8099;4177
2884;1655
6849;7875
1870;9962
4809;3803
1787;6665
3232;7937
599;5410
7884;6560
7608;7305
9395;4509
9587;9868
8942;252
1589;7367
6829;5050
6604;4696
6294;2885
5172;5253
3276;890
8083;1955
2825;7697
6626;1442
1510;9763
1472;1778
5313;8183
9791;2871
4012;9706
3011;9937
5626;8489
5491;5519
4900;4628
9858;2428
1665;3643
1793;5609
8983;7974
6956;4364
8265;6128
8282;7182
7665;7337
4951;1493
897;1515
6638;9215
4977;1251
4687;8642
9536;8447
2057;4619
8379;8837
5154;4150
8686;2545
5276;9656
3377;3397
3989;3964
7410;7006
8413;7241
1717;1231
3884;5732
1595;5663
358;5038
6488;4128
1654;8926
4786;3092
7127;2612
242;1286
2677;5032
5723;461
9786;6312
3298;4218
8921;2097
3682;5692
4333;2772
8092;2514
9089;6067
2520;2024
3150;9339
1865;191
5759;1297
5205;7172
6066;7510
6422;2566
7336;5665
6028;7898
8554;1365
1098;1144
1188;7323
7175;3479
8792;4038
4614;7148
6627;1521
6286;8763
2928;6865
7113;1798
2025;4
6789;4618
5725;3118
306;9245
3184;8589
9563;6634
1088;3260
5861;9317
178;9635
523;3971
7731;1384
3623;1323
6183;1869
675;4468
9500;8822
4148;472
2208;9500
6918;4126
9778;2405
8048;4855
3194;872
6788;5576
6866;9813
1540;8074
6974;8956
1908;3464
9048;1278
1996;7811
7231;100
5318;9330
5492;7500
3108;5680
3915;3422
6650;2224
847;6337
998;9266
8157;3760
8947;8149
7815;4449
4083;4425
2108;25
7817;6074
6609;6091
6162;4451
902;213
3546;5661
9143;4408
7862;1748
6320;5493
5852;4447
2784;8519
8475;3034
6552;5733
8979;3086
6865;9507
1133;5570
1341;2608
8840;9362
8666;6760
2724;5113
3075;7571
2201;2162
7299;2442
4612;6912
3131;8743
3640;7264
1329;2593
5490;3488
4285;8615
9901;897
6592;2853
9806;7981
2838;372
6966;8590
4302;4195
3102;5170
5512;5028
9043;3304
7395;4138
9837;3451
6767;6277
5467;7389
511;5337
2289;8955
3697;7176
2349;3908
840;5396
2319;2211
9922;8553
7035;4008
2925;5822
9371;9312
1032;5214
311;9107
8276;9377
5649;7325
7014;6780
3357;4887
7750;8792
8030;2734
9904;8506
6963;352
4278;6728
2705;4553
4873;819
2954;1464
3365;4957
2788;777
6850;7363
8139;1888
7009;6325
859;5702
3555;4475
2792;1391
7771;9879
9814;8555
3578;5232
6103;2489
5328;5149
697;4156
8629;9992
8381;8710
6259;1488
9081;7127
7882;4192
6016;5971
4016;6819
9790;9119
1155;6615
3171;1013
4372;8357
7363;8653
2266;7121
5441;7665
4100;3725
3416;7998
10;2580
8419;7600
1091;4681
5745;1814
5645;9851
2909;7899
3191;1961
4819;4469
3795;8176
846;228
2351;4521
3406;3915
5831;1893
4174;8191
7680;8157
7473;6594
2504;8308
8957;8875
1971;5234
2366;5275
8861;6452
7422;4271
6617;6826
4161;3069
610;1471
8563;8145
2345;9204
4341;9870
4168;2417
3896;810
4861;4229
1999;8397
1691;274
9537;8164
8782;621
8333;6985
6226;940
1574;9557
8449;8988
3787;9767
7603;3571
8374;710
7910;2954
7688;6833
3594;582
7532;6880
1401;867
4535;5870
6385;1237
6937;7797
2718;9435
5394;6103
7572;2314
9353;3594
3893;8202
641;8476
4266;2084
5569;4316
4214;6413
4540;7776
1876;5666
4309;5905
9948;4496
1513;3592
6154;4841
8335;1883
8842;3320
6521;9986
2478;9721
6037;1618
5721;1206
1164;7514
9685;4212
9615;3283
8178;851
4866;5120
9835;4714
4587;4380
3476;1453
9981;6801
2662;1804
5248;5776
2210;6437
47;236
4452;4920
7524;8997
157;2715
3493;978
117;4187
7737;527
1122;6307
5782;7602
6810;6620
4269;6482
4715;9062
2151;6523
3311;1305
669;175
3810;9162
3507;3194
6803;6698
534;3830
8120;9551
9729;7131
7861;8702
3948;68
9547;9013
3181;3483
1562;2466
2981;3880
5163;1150
5141;5442
1342;6766
6860;3775
678;5035
2281;878
3427;8633
1053;8367
2411;6866
9878;9877
841;6098
7273;5305
525;9896
5757;116
6319;6790
4059;2124
9134;3507
401;7806
5658;6463
2645;9394
2311;5343
8042;2460
6354;6056
9059;209
5183;5287
2441;2956
6052;6628
3920;6304
6694;8444
2628;5044
647;9400
3254;6362
3655;6062
1912;3459
8653;4945
6158;7566
7838;2751
769;2997
7432;4661
8711;39
5971;5558
6064;2733
4069;8053
4243;9178
1344;3554
6656;8103
9543;5955
8965;8786
204;778
828;6264
3962;9373
8791;6278
3510;9958
2652;2557
2657;5745
8872;1258
9749;8204
1394;3197
4070;2850
7678;7051
801;4085
4400;9690
2220;371
9112;4183
2170;5640
4017;7936
4562;4532
7612;1530
5314;1260
4613;1937
9289;1756
9034;7036
8332;2306
2605;3764
9118;3029
9780;8691
447;3968
4110;60
9131;7372
2104;7448
5241;9104
5979;4859
9719;9477
9307;5888
1434;6023
2642;103
4920;7618
9383;4511
9415;7587
5881;6436
5472;4971
9273;2067
1444;1354
4201;3566
800;2420
3032;4878
4146;4893
9352;3842
5281;548
7170;8292
4746;7967
9900;2891
4916;5430
2881;2319
7529;490
9063;7934
7486;8731
6499;9802
6507;717
9561;4216
7168;1953
8499;9097
7790;9176
3268;7179
9954;6595
7184;5751
2180;6213
3486;1033
8206;1270
1477;7073
5560;5291
7549;4361
9385;5878
2584;9440
7729;9828
9800;4533
4435;177
2060;4368
1598;3355
407;386
8086;3749
6999;5784
9775;1785
5998;2646
5324;1139
2815;8668
7891;9562
3391;4440
4335;8396
6724;7394
7038;9308
148;4615
5727;7645
7702;265
5760;6629
6456;738
2279;118
8970;5696
1456;8835
2612;1665
7404;5821
7309;9956
5119;477
6512;1253
1064;2073
1056;9638
5620;1086
369;8962
9287;1774
939;9333
6537;2180
1002;2440
347;6226
6414;4340
3267;4294
3270;6745
7389;7507
9360;4839
9317;1851
4963;3525
6030;4990
9773;1872
6253;1613
2380;7820
5178;5371
8916;2437
4066;2342
439;8236
2979;4815
5926;224
5190;7830
7321;1637
4958;9577
7813;2467
3718;9612
2618;9807
9053;8654
3345;3829
8418;7361
5062;695
6752;2583
7139;4341
1299;9302
1829;804
2599;4240
7758;4930
2424;6418
9044;9518
4922;2491
362;9736
9366;3390
4947;6970
6941;4452
6740;6422
5425;7794
8820;3976
1604;1020
3206;7694
7822;888
9227;4599
9953;4070
8237;7702
1285;3257
9916;4800
7144;9739
2608;826
4533;9960
9994;9794
3581;7416
168;714
9252;4904
1457;7086
5752;6660
2937;421
3165;4309
1145;3363
1152;3145
6220;5316
2327;8634
5177;3184
2899;1664
4381;9181
9725;7045
2326;5441
1690;2783
7153;271
8289;8546
7586;2146
7078;8542
9113;9360
1938;4937
7632;2214
5750;8364
920;3269
2673;609
8346;9118
384;8220
2224;3929
1797;8643
1605;5238
5068;6349
6680;4585
8597;7727
5025;7430
1069;8904
2542;3426
516;5812
5268;7191
4915;9291
9741;3114
4970;2926
323;4725
4076;2712
4129;2770
7590;1768
3873;5049
541;2904
962;1861
11;8437
2173;4209
9228;6993
835;7720
4000;2201
2439;4358
8117;3602
6560;8686
4077;7683
7890;3333
1799;7628
6218;1505
1210;9321
3349;7707
3135;4973
1339;4520
5709;3718
6393;1097
5865;8565
8261;3084
3533;4673
1126;3548
5092;3982
9750;7526
4883;9546
5909;924
1018;838
6244;7398
4847;9873
9693;2122
2821;549
7783;5977
3456;8952
397;1562
5768;936
377;7281
4459;4581
8600;1709
4610;32
7907;8108
9361;8994
6602;9149
539;3279
3696;114
8661;844
7029;3018
4940;8667
3339;6310
1183;8387
7436;2016
8929;9766
9821;6731
1437;3774
9508;3061
1803;7552
478;6144
7613;1239
9167;9665
5573;4679
3890;1564
3656;4123
7765;4253
9271;7948
4969;6637
3993;9662
3929;5061
9254;6990
4151;9623
6729;5550
5728;5213
7238;4510
2463;8029
8610;556
2857;5901
5930;1054
3938;2737
6219;6350
7239;7785
177;7189
9966;9733
7626;2315
9054;7654
7348;2394
6606;2575
537;6909
2842;5565
1408;5107
6311;4275
8446;2008
5514;3546
3886;9251
5506;2049
9833;7013
9024;7449
3228;2063
6792;451
9951;1037
13;2909
533;3081
6532;6135
1957;3734
4549;1617
3556;8182
5063;6989
267;1059
760;5419
7454;2140
6699;4283
7355;3791
4862;3125
1991;2395
3216;7795
1922;4254
6223;8101
107;1223
4817;3409
5423;7854
2650;5906
1863;743
633;1710
4093;2290
6035;5686
5236;9404
5278;3945
8414;7975
7886;8464
495;3414
5335;1532
8193;6327
211;541
8324;4087
9996;4756
7025;9247
8218;5600
3079;7770
3404;528
3177;2131
1465;9195
2720;5388
7788;6824
1784;4223
9656;2543
9957;2076
9393;4438
2332;4965
6157;7792
8660;124
3729;8097
7668;4857
4282;5351
4705;9707
3121;106
8387;748
2796;6543
6833;3126
2143;8886
124;827
3;6831
380;5009
970;2624
1802;1571
1901;544
3662;6537
9648;3186
933;8413
9507;4385
8056;1771
5842;8569
9577;2529
8826;7783
3902;4227
9208;2478
1791;9244
9846;5459
5;879
5789;8113
7610;9654
6342;9702
3316;4392
5838;1556
285;4211
6553;1064
7347;2248
3838;6862
6276;2630
930;5549
5255;5207
8097;2167
8119;8375
5962;2426
1856;2174
6192;7029
194;5935
1089;2616
9933;8894
6149;6850
8301;7385
6376;4448
6659;734
9602;1023
1674;8938
9568;5890
64;3847
3552;3196
2664;5613
5100;8992
9344;4659
8981;5308
2416;1976
7921;4865
9992;2683
9595;4418
4856;3078
4314;6873
7012;5552
7200;895
1389;2510
1409;5744
9698;1684
9807;7533
7852;5596
8972;8430
5166;2143
7581;7333
9014;647
5454;6769
2050;7666
7635;7586
5096;2094
7714;3244
8571;9743
489;996
6711;9765
3725;5492
6361;4114
4136;7980
182;6517
4339;3094
1904;5406
2818;2731
5262;7096
5940;3144
2367;6365
2872;3001
4931;7657
3454;3270
8477;6638
9274;6809
7130;9705
3803;8187
2716;9475
8420;6218
3455;5322
9164;6117
5217;324
2450;3122
9558;7407
8212;3321
6904;7263
314;4977
3824;9243
4389;6558
2353;6358
1211;2371
9281;143
4322;7594
7942;3807
8759;6367
4993;7166
6979;9007
9373;3137
5389;1295
8215;9695
3172;2002
9794;1595
9115;7289
587;7410
7493;5325
6785;2697
5447;7390
3376;6958
5667;8000
2418;2815
7141;7035
1374;7572
9497;199
8804;8505
1120;7761
3913;2946
8304;8836
8308;682
8504;6348
2874;2718
9351;3821
685;6309
5344;2911
415;8135
5846;1002
1171;9448
8907;7066
2582;4592
8269;6659
5397;8871
6575;8132
547;5671
5964;3475
2146;3646
3504;5147
1244;2823
3971;6464
7802;6234
2793;640
6377;391
8876;7612
3607;6492
9573;8739
9640;6919
6451;1509
8194;6510
1068;6724
9259;3678
9809;7965
4651;8068
6535;4196
1304;5276
9620;8005
1625;8640
9812;3249
7213;2046
2290;3271
7278;5487
3168;2329
7804;2913
6180;3372
5417;4956
9105;6068
4644;370
8572;9856
8936;5943
2539;2781
9653;1044
6191;8271
3933;1835
6924;3663
8082;9861
8618;8672
187;3902
4834;9329
8917;7293
1426;6565
1300;2379
5606;6860
1641;5011
214;8036
5424;623
8046;4670
2532;8467
5048;5208
4194;2641
5505;8013
154;1511
9995;5767
3711;3364
1656;5954
2401;1535
3092;3327
3179;2264
1156;4022
6324;529
2278;9370
7833;17
6352;1306
5184;9413
2203;4827
7319;6592
9831;6588
1961;7145
8064;6640
6480;7490
2480;8719
9462;8785
5254;6807
5269;6438
3571;4919
9471;2668
9517;6800
3653;7956
3864;4902
5894;2411
462;1592
5602;3433
7909;1328
3590;3925
8341;4389
2387;3675
8334;2814
3331;9300
4918;3626
6945;6227
2325;1209
4271;4376
5370;3447
9643;7868
4355;205
8098;66
1463;6425
7807;9170
6034;6967
6645;4606
8857;6875
7775;1582
9889;1003
1695;6459
7457;2518
629;1460
8173;8118
8768;7851
2614;2542
5327;4382
6144;7114
9400;3531
6493;6230
799;8333
9039;2293
5521;5735
9984;7814
4833;3742
6265;5643
5823;4500
8277;9116
3300;7207
512;7034
7187;793
7240;1743
85;1322
8655;893
7158;4645
7542;5434
9473;3432
7345;9566
4296;1055
1014;9026
5104;5175
6925;1928
934;1931
3348;9038
3802;8670
3647;6650
6436;3359
6381;426
7919;8737
1049;7329
6271;2268
3706;4793
4742;7862
1778;5997
5702;8151
4781;4110
5676;8649
3513;5889
5336;4349
1565;6758
4099;5223
8658;7524
1612;448
6400;2070
8822;5090
159;3860
4380;5471
2386;6384
4431;2847
3044;8456
7776;2118
6632;3809
2804;7622
7902;3046
2371;2659
3086;5533
5377;8715
6248;3899
4048;7539
9975;8051
4237;5646
2697;4991
542;8685
3690;5420
2760;3769
8636;6584
7205;5110
6815;8171
9761;8840
6225;5931
2276;2965
2588;6099
5121;2869
8794;2629
4607;1271
253;5636
2243;1316
5400;4616
5936;3072
1151;8784
5735;8999
7892;9397
8596;5318
9659;2032
7667;8834
4557;2722
8868;56
9784;622
9285;5432
5847;950
1658;1031
5199;2779
7705;7436
5933;5796
6186;5723
7283;2367
6351;4165
3314;2724
5018;1102
265;2995
7841;7789
4287;5303
5244;3522
3401;3007
7797;1548
4345;1428
3870;8636
1379;1553
1186;1908
175;7964
5105;7336
8624;9418
969;1485
8850;4062
2421;5143
576;954
6408;8973
4363;8815
4740;5273
7559;4896
6471;3388
5961;5498
263;1537
352;1520
3183;3501
2565;2318
2273;6489
8568;1836
3285;7318
4554;7124
2093;3720
9584;6353
304;5673
3445;8657
9979;3639
3888;4104
4421;4153
9666;989
8400;4818
2817;1912
6124;7386
1895;2525
3209;4813
1721;2086
4710;3680
7889;5154
7303;4752
8707;7832
8680;9122
8104;3305
3536;2556
3096;942
7167;1320
1760;6355
4933;5314
7740;414
9011;9469
3166;8075
9231;4355
4921;2480
9122;5361
9029;4569
3560;9189
9314;383
2581;9096
4942;109
6246;513
1631;6693
749;6106
7142;308
243;7261
730;9925
8444;4258
9544;9895
6665;4094
3045;3153
8641;3259
4686;4643
3425;8234
7700;5738
5892;1412
219;1318
8141;9443
738;2961
3236;5819
5678;9693
9446;4206
6939;9353
6952;1713
3522;215
1932;2870
1839;3160
1813;3238
2169;6315
7869;1868
8854;2462
2128;6593
6993;6000
9222;485
2916;8524
4648;7734
5237;4161
409;2691
9375;8882
832;4325
2039;733
5939;5319
6042;4871
3869;4732
752;975
9379;916
1959;1973
5564;4000
5557;3576
1935;4115
4759;5814
598;8125
2215;3963
9302;9428
4177;2212
6955;7373
6426;2806
3984;4371
715;9830
4147;832
6411;5881
4368;638
7359;2052
2596;8404
8210;5037
5206;4744
8310;7576
2862;4064
916;6254
1628;2136
747;4124
156;6444
4219;1009
2691;3028
2690;5691
8171;1736
3611;7925
5978;3858
2546;8006
2284;5094
602;6562
9006;8922
3580;2681
4128;4801
2525;7957
1840;8353
3745;1588
4279;2990
8888;8787
3221;9754
6484;9114
5117;5281
5558;3696
4178;7435
9431;5556
6973;3538
2876;1757
3077;7091
3730;1143
2393;146
8235;9135
2274;1632
9075;6997
4403;9211
1944;8907
3265;256
79;4067
5220;239
8415;3672
1809;7735
6844;2085
6399;8358
5210;5682
8966;7133
5371;1404
7101;2579
7417;6305
2781;3836
4899;1277
2339;359
9110;1227
9797;6115
3699;5022
8682;3297
1256;4069
1668;3387
1890;8770
2372;7010
1245;6942
6991;3819
9816;1978
8190;2693
3936;169
1812;749
5900;3168
687;7879
8950;6497
2786;2216
9304;113
1486;5152
5011;8252
9531;9355
591;726
6027;333
6531;1011
19;7726
8719;4065
6095;2577
4276;1602
2252;3586
1074;4100
5218;1823
5075;8724
9436;2692
6588;5185
3874;1256
481;808
8344;9984
4706;1329
3291;2507
29;3261
8480;7784
202;8676
