2047;1479;3
5957;9972;2
4241;4941;10
8175;4747;3
2734;8596;4
4458;2506;4
145;9020;7
4314;1206;1
2189;5384;8
5906;7813;8
741;9093;1
52;1567;3
8873;4258;3
4453;1819;7
266;8102;3
5580;8698;6
4048;6284;9
7976;4177;8
6267;6454;1
3015;3959;7
527;2305;9
6347;4977;2
2034;8282;3
3024;5081;2
4315;3375;8
1093;6893;4
4323;4777;8
8111;2614;5
7566;2636;3
5669;2553;10
270;9100;8
4477;5426;8
1040;6157;9
2363;511;3
3995;82;9
251;3075;6
4330;654;10
3054;8835;9
323;6374;10
1749;9087;4
7535;9387;5
7790;4045;5
7602;3384;5
4148;257;5
1175;6080;3
7021;1233;3
2231;8827;6
1285;2666;4
278;9138;1
4818;1929;6
1809;729;7
3148;2197;7
2347;6144;4
1944;9431;2
2096;2801;5
6584;2330;4
5738;8261;7
4645;5231;4
8213;4408;6
5127;9386;4
3097;2112;3
2975;7038;7
8158;3128;8
9717;1827;10
2794;5860;2
4255;7464;3
9316;9474;7
1367;2889;7
887;4462;4
9020;5009;9
9852;2967;4
4617;88;8
2994;2716;3
9975;1979;2
7341;8473;9
5298;5695;7
2414;9449;1
9788;8241;2
9552;3419;4
1290;926;8
4861;2865;4
2175;5890;10
1685;8798;9
5166;5529;1
9800;1532;10
2219;8747;7
6766;1449;1
7152;4836;10
1752;1530;1
1680;5852;6
9315;5106;7
1229;9158;6
8831;4502;5
2567;3947;4
6760;4059;1
2413;715;1
2543;7292;8
3823;515;3
595;330;2
6683;7689;4
7427;5011;1
3701;7770;9
7793;6065;2
4829;8347;7
3931;2776;7
5999;9329;9
7844;5061;5
3010;4635;5
8839;7606;4
9893;6355;2
893;8678;8
996;1371;3
5840;8531;1
1044;3114;2
3769;9643;9
2961;2085;8
6842;643;7
4208;1540;3
4265;9079;9
8622;3281;9
4081;6218;8
1037;9206;3
5741;8408;4
502;2132;1
6876;714;6
6554;6111;7
7659;8512;8
4442;6152;1
9507;6569;7
7648;2969;8
1590;175;2
6965;516;9
4549;5980;6
5119;9557;6
4985;702;3
1454;1601;3
1347;8234;5
1859;1394;6
2840;9532;2
1043;1079;3
3144;8974;2
2540;5525;8
1153;3501;6
4903;9577;8
9442;3008;2
9088;3111;7
7683;4869;3
1262;8082;4
4404;4090;7
6692;9318;1
8059;4089;8
7161;9393;7
1165;8560;10
6272;5438;9
6706;6187;9
6658;4727;7
1642;40;4
5784;3122;2
2818;5190;5
4889;8524;8
8454;8137;2
6617;1917;5
4123;9804;8
6755;6714;10
826;2293;5
3626;7081;1
6182;659;8
2247;4379;4
8944;1618;9
5034;4070;5
7706;7628;2
508;4143;6
3780;7625;6
3609;3546;2
1636;6092;4
1960;2544;2
1565;4924;3
6733;4711;10
3432;6335;2
6767;3123;2
9406;607;1
6043;1372;8
5688;3480;1
6328;5482;5
4312;8570;3
3848;5949;4
728;378;10
7185;9419;8
2249;9749;9
8990;4918;9
6453;169;1
411;2390;4
8062;5090;6
9261;731;10
4737;7736;1
7396;4362;7
7931;6250;2
5868;7487;1
3682;8894;6
8886;8298;6
3552;9874;4
2133;2787;2
1154;9517;1
4484;4113;7
784;5869;10
7562;7834;7
2787;9190;10
3720;1346;6
7769;5328;7
1868;1706;4
5663;1585;2
4003;43;7
2395;4648;5
9159;7011;5
1105;32;6
3092;1379;4
9763;4800;8
7382;7635;2
6508;19;6
1284;1885;1
950;9666;8
7001;2618;10
4987;2999;9
1429;4591;4
5779;4193;1
735;1464;5
1767;7239;7
6764;7077;5
9510;1271;9
6434;6669;3
3189;7290;3
8879;4446;7
453;5933;1
7177;2558;4
6285;2725;1
5358;8500;2
9229;9394;3
5330;3399;2
2749;501;3
1042;9727;10
7250;2312;10
1586;273;3
730;2495;9
7433;3895;2
8300;666;7
3715;1259;9
3711;5262;7
363;4952;3
953;9773;10
9628;4530;5
7852;2685;8
1393;8955;4
3132;9618;6
7149;760;8
6358;4041;5
5642;3653;7
5245;6116;4
525;5085;4
568;5018;1
3242;1320;4
2968;9146;3
8576;8222;7
473;8829;7
2277;8120;4
255;9395;5
8981;9913;3
4592;3850;1
6468;3829;6
698;9635;2
5051;6778;6
4293;3932;9
2315;1382;5
6449;9957;7
7486;4696;8
6113;2479;1
1064;4132;2
9973;2857;5
7457;8117;8
5369;8443;1
4585;2893;4
650;4102;10
4830;3510;9
7331;1938;3
4926;1937;6
3096;8130;7
3766;657;7
8339;8966;8
9962;9344;1
7267;1965;5
9621;4452;2
5417;7179;9
754;6050;7
2325;5899;6
3058;9989;2
6729;5267;9
2316;6473;2
9390;4771;8
952;8233;1
4506;3103;4
9642;7696;6
5922;608;1
3497;2637;3
228;7656;10
3256;2453;4
2350;1299;6
9778;2458;7
7668;7993;7
8372;9520;7
2995;4065;4
4106;3337;3
1842;3157;5
6389;9947;4
2885;6150;8
510;1208;4
5848;7716;1
4842;7636;6
8206;6217;3
4602;7101;10
284;312;10
1978;9216;10
2045;9308;5
1702;4883;4
5154;1897;2
2126;8376;10
4806;480;3
6795;1776;10
3704;2773;9
360;7738;8
21;5642;6
7042;9795;2
8050;3608;7
5048;4370;10
4007;7558;9
2033;7741;7
3954;8962;2
5908;5481;5
482;8485;10
6370;7325;1
6349;6156;2
2360;3837;6
6123;5950;6
6600;8205;8
58;2173;3
7346;7699;8
7167;1494;2
5563;3677;10
8043;1246;10
2019;3890;9
8996;7602;6
7611;6069;6
9474;7244;6
5386;9039;8
8725;8181;6
3079;7039;8
4571;8143;6
1789;8195;5
3400;16;9
8450;5535;1
7615;1710;9
6792;4181;5
3856;7623;4
6404;4336;4
536;6536;10
3420;1134;2
3328;6944;9
5042;6277;5
6139;6347;5
1935;1340;6
3004;9152;6
8161;389;9
4783;6532;7
5482;3654;6
6774;6929;7
7430;8670;2
402;7439;9
4249;9597;3
1360;3410;4
3389;6775;5
9751;605;5
2245;7674;2
211;1210;10
2642;4709;7
9558;857;2
8326;8635;4
7025;3491;2
1909;1237;7
6116;8049;4
4025;8174;3
731;295;4
9618;3527;5
5762;6889;7
2795;6154;3
6879;1588;8
7999;208;3
1612;3107;3
1715;2947;4
4961;8495;5
4605;8202;3
6239;7940;3
9021;5078;7
4555;546;6
1222;6875;2
3708;9732;5
3998;9728;4
6439;3789;9
222;5553;1
3584;6476;9
479;1611;4
9161;3486;10
5935;1422;3
1765;6004;1
758;9478;8
4514;3907;7
7604;7776;9
9576;8444;10
8685;5871;7
4364;9825;4
4800;9315;6
7041;5131;2
9682;7643;10
5093;9477;6
4083;1085;10
8219;9891;10
2398;3256;1
490;2053;7
8195;1384;8
8796;2732;4
6570;5991;10
5819;9816;4
961;9343;2
1469;2230;8
2761;5699;6
5214;166;10
7190;1279;10
2152;5895;7
9911;464;1
1216;7182;10
1122;10000;10
4845;9095;6
5791;1551;3
8648;9530;5
6962;7520;5
2768;5861;7
3827;1311;5
7080;619;3
7475;5056;9
8369;8126;3
8892;5914;5
5782;2981;1
4213;7031;8
4653;496;9
8222;6334;5
3921;4994;2
9663;2499;8
3865;5126;3
4386;4760;6
5021;7900;3
1180;7925;5
3619;3423;4
33;355;7
8170;1623;1
9366;1660;2
70;6651;6
5036;7638;7
6024;9414;10
4547;3808;6
9927;1356;10
8391;2246;7
2920;1123;8
395;9509;4
3258;436;4
5567;136;10
6611;2937;4
8319;8397;10
8532;3707;8
9977;5808;5
1917;765;3
6900;1463;1
6751;462;5
8579;3185;2
9069;8257;10
4365;9857;5
2715;5275;5
7873;7421;8
6715;7966;3
2849;1970;3
9574;7235;9
5476;5221;8
1519;8857;3
4389;624;3
3602;471;4
9062;6195;8
419;3759;3
1169;9504;7
3143;3978;8
4708;6516;4
5943;8005;4
6274;4400;2
5604;2368;1
5816;239;7
2882;3673;8
9116;5127;10
4510;4325;2
4203;9074;7
6489;3095;6
2329;61;10
1522;3609;5
9984;6001;8
3257;6801;1
4264;3745;6
9136;7711;2
7323;6909;6
2940;1810;1
5025;7563;4
9037;1754;10
2848;4215;2
4142;7649;8
3208;7062;5
6535;9745;6
311;6758;3
1927;2687;3
8103;3779;6
4611;9102;9
6487;4948;6
9639;9130;5
7656;2300;2
2135;5413;2
2009;2004;3
8641;9680;10
7482;1649;6
8042;4182;3
8696;4758;1
1582;5151;9
8314;3951;9
336;323;7
8543;94;1
3723;4385;8
7658;8644;9
242;4256;10
464;8493;3
3468;6465;2
689;9850;6
2023;7023;6
4820;7445;10
8822;3;3
4226;9275;6
4657;3691;1
871;8733;10
6094;4716;9
9150;9392;2
673;2925;5
5316;5443;3
7379;7671;10
3674;3550;8
8637;825;4
4581;3927;5
2217;4186;4
2425;7539;7
613;544;1
3768;6119;3
670;7839;2
6516;6236;2
5212;1526;4
9368;6480;5
3557;1765;1
1030;1362;3
1278;4573;7
4634;3269;4
4539;9107;1
3951;8941;6
1016;1599;8
2087;102;4
5487;3997;6
4309;815;1
1738;2125;1
5775;9425;4
3790;3063;9
2383;4556;6
4338;6603;8
5220;8695;10
9981;6076;2
9288;2345;7
9538;3349;7
8717;4235;3
7703;5021;7
7540;9886;1
2239;2494;1
8080;6196;10
5628;1200;4
679;2058;7
9938;466;7
3634;8532;3
5894;1334;3
1754;3232;3
5445;9718;1
3451;4377;6
4918;4389;7
4146;251;5
7467;8558;6
1404;843;7
9871;4130;10
9678;5498;5
2816;4056;3
158;9863;9
5216;9546;9
2068;3920;9
299;9542;2
1304;2040;6
6999;5123;8
7442;1940;2
3104;4306;6
3871;5577;4
1895;1708;4
6975;2294;5
1475;8380;9
5593;2783;5
6911;6983;6
6055;7869;3
8226;9691;9
8250;2574;6
6388;2121;2
2081;6380;5
4134;9121;10
3986;1327;9
1883;9346;5
7012;4437;8
1737;5437;6
7528;1296;5
8119;5222;6
110;7724;9
3300;6655;7
6291;3643;3
9135;8200;8
9086;733;3
5753;1168;4
8855;641;2
6817;7987;8
9666;1359;9
112;6833;4
8691;3235;2
3632;2092;8
5456;12;4
9753;3921;7
7013;3429;1
2786;8297;10
9420;3004;1
2067;5239;4
3826;9583;5
3310;1499;5
5099;6084;5
956;8840;2
3360;4024;9
8889;431;1
3499;6677;4
6747;1024;8
6085;3452;7
3772;7817;4
9025;9384;6
501;1285;6
6896;9985;6
8670;4121;9
7997;9573;5
2186;5279;4
5350;8063;8
3792;8036;7
7964;4272;3
3523;9349;10
3515;8054;7
1564;1104;5
1377;2830;2
7638;1774;2
1568;5071;1
3230;4339;9
5594;6656;3
3080;1835;3
2499;390;7
8760;4955;5
1910;4611;3
3960;6067;6
3421;5473;8
9724;613;3
5098;3663;9
1160;9935;3
8699;5143;9
4762;394;10
2151;8044;8
4387;9893;4
5887;1842;7
3873;7424;3
5613;6921;9
9110;5602;4
1068;8503;4
1764;6121;6
4980;8331;10
4569;620;9
6930;1814;4
8223;5487;1
1857;1064;5
7791;8969;1
3692;7836;2
7711;2888;6
7662;1467;7
7735;5036;3
25;37;8
7521;7219;8
8438;9609;7
6870;1240;10
415;3629;1
6218;3860;4
8274;2445;3
3805;1061;9
9947;5616;4
4491;2450;6
8973;285;1
5711;70;9
2169;2000;1
1466;2995;4
6204;2772;5
8765;8108;3
3551;3883;6
418;6551;8
153;8177;6
2929;2220;6
2911;8303;6
1974;1512;6
8874;4527;8
793;4188;8
305;98;7
8468;5185;8
245;8744;1
8252;8919;5
121;1525;8
2464;8481;10
2565;2848;5
422;261;5
5354;6960;6
7777;1653;5
614;9436;4
537;692;3
4408;1248;6
5114;7165;7
7784;2164;2
6653;622;3
2625;2895;8
1183;1126;5
2006;8828;10
2094;6804;1
285;9507;5
1678;8105;6
7315;3726;7
693;7580;3
5326;9931;10
2402;9487;3
1911;9538;9
7912;5069;7
6688;3893;7
3195;2020;6
1110;9485;2
4595;5474;6
3660;3262;10
7625;4686;5
5022;3635;8
2049;3295;1
7268;6657;3
5826;7402;10
678;9291;10
9035;3516;6
397;4421;6
5003;5728;7
5016;5839;3
2948;8027;3
4091;1639;1
4615;4471;5
1320;5456;6
1584;1994;7
4535;467;1
6476;36;2
7075;3443;9
571;203;5
5450;8874;6
6807;5476;8
6656;8307;2
463;5386;8
4973;4531;9
1712;6938;5
4009;8597;5
5396;1165;5
1066;6784;9
2587;838;7
5100;1910;10
485;5873;7
6886;7796;5
5263;784;2
2318;2554;8
6670;6135;6
4909;4337;9
1650;5509;9
9601;2236;4
8962;7502;9
3182;5310;2
3216;3532;9
5239;4885;8
1893;2281;5
1077;4523;1
3544;5855;3
5503;3542;4
5076;4847;8
2105;9702;8
3944;2606;7
8869;8626;4
4557;9415;5
5981;8221;8
5893;4829;7
3503;3758;9
6510;9476;7
1424;2278;6
2608;9356;10
7746;7555;3
8313;4332;1
3155;7425;7
1474;25;1
1666;8884;3
3568;717;8
8758;4843;8
3509;7366;7
4268;1564;7
1312;3331;9
7127;5943;5
9844;5388;8
8237;6690;1
6038;4134;8
9650;2638;10
5115;453;4
7529;1385;5
3482;1606;7
55;4820;1
7158;6003;1
5771;8739;3
9925;7455;8
4902;5913;8
9317;3321;7
3653;6877;7
7119;5724;5
6861;6637;7
4633;9052;1
94;2123;2
8638;712;2
5317;4441;6
8470;7059;7
6878;3792;9
356;4695;5
4767;634;3
4894;1232;6
1638;4046;1
1903;635;3
5255;5398;9
35;4146;1
4374;8099;1
8338;3238;10
1629;8636;4
6360;7423;9
2270;8705;5
437;5792;1
7269;5853;10
9815;5882;8
5860;8029;5
3952;849;3
5348;2352;3
2337;3971;10
7609;533;1
4029;3598;10
2519;9082;4
5683;359;1
4179;1856;5
7675;5566;10
9096;6741;3
5385;3463;10
6158;4136;4
45;2066;8
3783;9437;8
5618;1779;8
7291;6198;1
8354;1166;8
9418;1501;10
1023;3139;3
1740;6104;7
9706;9399;1
6858;9731;3
1236;3312;4
1912;7586;1
7981;9240;2
2166;5903;1
6178;2996;6
4347;4562;1
610;9788;6
9405;1432;5
9826;7405;10
1686;9316;9
4052;358;10
3276;2140;4
7523;6554;6
3480;4053;7
5847;1135;7
7491;7573;9
1400;7970;4
7148;8197;2
3231;3400;4
7743;8841;2
8500;6898;5
5078;3931;7
9482;5545;7
3333;1150;9
7858;1124;1
4036;65;6
1517;7872;8
8599;2635;5
170;3809;5
1410;2811;10
8145;6247;10
7412;2668;3
3880;2792;3
1382;2952;3
4550;332;8
1950;3605;8
6000;3940;4
947;9358;5
4317;6317;4
8150;9389;8
857;4195;10
8596;6422;9
4914;4240;10
9191;5849;4
2180;7359;7
2628;8114;3
8041;2665;6
2215;813;5
4190;6500;2
3053;8879;2
8836;2715;7
6813;1021;3
9861;9325;8
5173;6716;4
4516;8625;9
4940;4169;10
7034;7091;5
6830;6199;7
9309;5953;4
5170;2790;2
5236;4349;5
618;5585;6
9932;7749;1
2829;9170;10
6494;5353;2
1381;6988;3
7882;8856;4
3587;2921;2
7140;8035;5
2669;8306;4
818;8855;6
4095;6874;8
878;6519;8
4327;3756;5
2611;3326;1
2528;4259;10
3853;8584;10
2916;5169;2
6857;4414;3
9234;8482;5
4396;2914;1
2825;8437;10
1797;5986;2
822;4580;3
1545;5055;5
4128;3687;5
5562;7528;1
9087;8148;6
1209;3934;1
3830;1265;1
4161;6014;1
5904;9602;7
281;9495;8
6197;3345;5
9401;6599;1
4764;4335;9
8726;5776;1
6746;3506;2
8504;7050;5
4348;647;8
3596;3630;3
1063;3990;4
3759;1077;1
8160;9894;10
6405;6691;2
273;5536;2
4714;5767;10
3840;1638;3
5803;7386;4
9434;1407;2
467;9645;6
6955;7173;7
5067;8093;8
8375;5590;3
9684;1960;1
6380;2326;10
974;9322;3
9364;5171;5
8956;2500;6
4096;7907;4
5210;7449;10
756;7755;3
805;7647;4
7536;954;9
3368;4194;3
8546;4451;1
6078;2440;2
8558;6093;3
940;4590;10
7963;2990;9
9638;14;9
9546;5415;7
7336;5034;6
9184;468;4
4220;7472;6
3799;7092;9
5329;8319;8
6967;3179;9
6163;6420;1
8665;444;5
5276;3582;8
7407;2454;1
2022;1446;7
7800;6731;2
4590;1332;6
1703;7792;10
794;1507;10
2317;7588;7
6132;5863;5
5863;2808;6
2362;5300;4
6083;1592;7
7758;1630;4
2623;4021;9
8714;5005;2
1693;9867;7
3859;7270;1
7251;5711;3
3757;4919;5
9143;6386;8
7730;9475;5
6461;1963;5
9200;3241;6
6834;4986;7
4639;8387;3
7106;318;4
3518;9096;7
3717;3254;5
5342;2708;5
8275;7825;5
3670;8326;10
5885;6242;6
3535;2756;3
2956;2417;10
7465;9993;10
5879;7129;4
9606;6873;2
5424;3522;9
2838;3561;2
3180;7910;2
165;7130;1
9076;6827;7
1674;5063;6
9752;1830;2
8989;3022;3
5949;869;2
5277;1101;8
9002;270;2
8852;2513;5
7939;3355;5
569;9134;4
6708;1812;6
6796;9924;1
1614;6611;6
3417;4526;5
2145;5690;6
1395;8053;3
1150;7288;9
6704;183;10
7155;6612;5
426;2825;8
1571;1877;9
8017;884;8
6716;4483;10
8231;8541;1
5199;4218;4
615;7052;4
115;3879;6
903;3785;1
3062;2046;9
9848;7882;3
3664;4074;5
4410;633;3
8121;3117;1
1027;4501;10
1846;412;8
2507;1755;10
8745;1282;5
476;5097;8
2056;3173;4
6390;4708;10
4619;6704;5
2252;6190;4
1117;6710;10
167;9848;8
4307;214;5
6144;6997;8
2789;2035;10
2902;7781;10
4988;1749;3
8203;2912;10
111;9506;9
8330;2989;3
8947;7521;4
2122;2836;1
6839;8218;2
8008;9510;3
9881;8405;3
5696;690;5
6463;6022;7
9070;9303;5
8784;2539;3
772;1563;2
6608;1781;7
6559;5492;4
6337;621;4
2523;1155;7
6806;3138;9
2062;8078;1
9505;1874;3
1523;9940;7
6281;2920;2
7328;2576;6
8311;4703;1
8639;2135;8
7462;3911;2
8619;9010;2
1335;6819;2
8781;3696;8
7669;3652;10
5318;6796;4
3247;2954;1
7081;5726;2
6303;8270;6
3898;896;4
2038;8468;3
4747;4251;3
3314;8475;7
4356;2159;2
6079;7727;3
7181;8792;1
1293;3002;1
5944;3224;8
1901;8646;1
9617;1214;7
2538;4322;10
9983;7619;2
4227;2690;7
9857;6703;8
8521;1724;6
3864;2907;9
4451;5617;4
8662;5359;3
8484;8925;10
6931;7158;1
8746;5362;5
253;1678;4
2639;6553;1
620;8284;8
5773;4125;3
8882;5003;4
969;9980;6
9019;96;2
6061;6625;1
1580;735;2
6990;6467;7
7789;223;10
1520;2488;2
357;3036;9
4652;6715;8
6012;3102;8
907;6662;8
5278;3622;5
1240;9555;8
9731;7203;3
9196;3341;10
2084;1019;6
832;6389;3
7133;941;10
8435;5484;10
6989;9729;5
6843;2992;3
8233;4806;3
4466;2854;10
593;9767;4
1025;1186;9
3045;1959;8
4078;1194;9
4218;4665;1
4053;7407;4
8146;9964;2
7330;6474;2
6777;6842;6
2026;4117;3
2609;1619;7
6060;4427;10
6010;7754;6
1242;3052;7
9585;996;7
5452;7945;8
5129;6601;9
2705;3693;7
7454;3057;7
5941;971;1
2779;4945;10
4257;62;7
9521;892;1
6905;9696;6
4322;2299;3
7040;5389;10
5187;6212;2
8382;9918;8
4169;8384;6
4160;8787;4
546;3418;3
7348;7495;3
6146;5658;2
5774;831;5
3991;987;7
2367;8186;3
4606;6016;8
9091;4334;9
8169;1057;10
4240;1457;3
2261;5930;1
3386;2858;7
3666;7457;4
401;3812;10
9324;1151;4
6525;7095;10
6635;4189;10
6247;6621;2
9001;9295;6
5701;6508;9
3466;9528;9
9360;9674;7
9865;2698;7
2527;3472;6
6198;4014;6
9489;1859;10
2997;1523;2
7664;7785;8
6829;5100;6
5309;2714;8
4869;6228;5
116;2073;5
5535;600;6
8525;4993;1
8414;4616;8
8643;3485;8
6847;8895;6
2080;143;10
5538;7281;9
5895;1230;5
9631;8902;7
553;7851;7
697;3110;4
9156;6852;10
7782;8441;9
873;5236;8
3406;7740;7
8747;7418;8
6664;3497;10
3013;2602;6
6567;4287;7
4943;7029;4
8943;1559;7
9047;7090;7
9343;6523;6
1717;7972;5
1124;4884;5
7771;5307;2
414;7295;8
6426;3196;10
1808;9176;8
644;3560;5
4503;3305;4
6893;5067;4
8821;6055;7
4804;9382;3
516;3664;1
1503;6368;8
1372;205;4
1157;8071;8
2799;4415;10
3423;6733;4
4391;2150;10
1984;1201;10
1039;5615;4
7804;3176;5
9979;7412;9
9978;3641;8
2459;7167;1
1769;3302;7
8411;2382;9
2518;7718;9
5962;7444;2
5188;6287;4
8518;4495;1
6726;6189;10
9351;4137;8
1902;5864;7
5165;3320;8
2632;1052;4
5420;1548;1
6783;8507;6
5370;610;1
6609;9242;5
5200;9975;3
3577;9561;10
3355;1451;8
1625;5842;4
8978;1800;8
7851;4827;8
8823;1662;7
2131;5234;5
7310;3898;2
8238;6400;1
7649;2357;6
7734;9596;2
6917;3086;6
7015;3634;4
9004;6314;10
3369;4217;9
198;5111;10
5217;1531;4
6191;4529;9
9424;8525;4
2784;3279;6
3122;2216;8
1616;8305;9
4554;9835;5
4756;2264;6
2027;4649;5
5106;7549;3
4864;6276;2
1447;6888;1
1322;8429;6
9632;7484;5
725;7679;4
2804;5302;9
3868;2099;10
2515;9766;7
8815;4067;6
3127;9575;2
149;1203;2
4995;211;1
8483;1157;8
8677;3092;5
3729;6816;4
3067;4473;9
5985;2128;6
6625;2240;9
4020;1997;8
8585;7541;9
2476;7001;4
8129;3549;5
6018;6002;6
4977;1227;9
4927;8061;10
3939;6530;2
6500;7045;4
512;3231;2
4519;1341;4
8627;9438;2
4023;5062;1
6784;5272;8
7222;4712;10
6519;9567;5
7635;1054;9
8988;3901;10
4300;6305;4
9573;9527;7
3170;9191;10
9698;1300;4
4136;9282;4
1748;2786;8
7998;1955;1
6869;7717;1
4541;525;1
6533;1308;3
4319;6619;6
3752;1890;6
4448;7938;9
3969;1096;1
4186;3307;4
1526;7632;5
4651;4201;3
2550;9339;6
5134;1455;10
186;6320;10
431;8830;1
5182;7901;5
4782;5985;10
4351;5958;9
5870;2265;9
3352;5323;9
6019;459;9
1987;2699;3
2883;1841;5
8871;316;3
7619;7183;3
2688;9455;6
3724;5938;3
4398;8609;7
7083;9451;7
189;9367;6
7700;4030;5
6229;933;9
1969;9667;10
767;5621;2
7694;9335;10
2738;2956;10
9472;3832;4
4728;3565;7
6103;832;5
6003;5838;2
9847;5390;10
4695;8;8
661;1773;10
8678;3385;7
3869;6241;5
7173;1403;3
9410;2468;4
4430;5434;3
2225;9199;5
5111;1004;2
8569;6288;1
3318;8822;2
9513;1306;9
9249;6597;5
3819;3220;9
1170;6681;6
540;371;5
5494;8231;9
804;7211;5
449;1731;2
2226;4112;2
5243;1033;5
7982;5827;10
4054;8627;9
9440;5095;4
4355;2250;8
4196;3995;9
8285;2924;3
744;6793;9
2454;584;2
1544;8916;2
4897;7501;3
2471;3923;3
8322;9534;6
9128;2625;6
9733;2946;5
7050;5397;1
8471;7493;8
734;3925;8
7935;9078;8
3268;2847;6
5501;1205;6
1343;5287;5
558;1931;9
7576;2268;1
666;6344;6
6226;3705;5
6959;8176;2
2125;4369;5
1817;4171;5
6396;5902;8
4813;1844;5
3908;2111;3
4705;336;4
6457;8885;2
1470;1880;3
6379;7748;2
432;5439;8
9016;1632;2
8437;2839;2
9749;4917;9
7830;9598;8
3320;4574;1
7120;6641;3
1000;8710;10
8958;2556;3
3129;4490;4
7069;56;3
2581;6541;4
9810;7504;4
4192;7299;7
6524;2156;9
1306;8580;9
8446;979;4
9152;8377;5
4733;9716;7
6323;9490;10
2531;4099;1
5861;5945;9
3506;9245;4
6624;4619;9
8278;7698;4
2188;7846;4
2036;3642;9
8824;6177;8
1187;535;5
120;237;5
2246;7254;7
1449;2769;1
2181;3363;1
1934;3072;4
3241;7652;5
1075;6086;6
1060;8142;7
223;3180;9
72;3016;1
7317;2420;9
776;9370;2
1203;2892;6
5102;648;2
3329;6387;10
6222;8193;7
4271;4279;10
8920;2532;6
9605;3966;8
576;2448;8
1606;9153;8
8608;460;1
4865;8204;1
4885;4524;7
2498;6534;1
8409;631;4
799;1081;3
6343;6381;8
6131;5700;10
6649;3805;3
5372;7289;8
8345;1922;9
7285;8070;1
7667;3076;10
1104;2266;1
865;7479;3
7209;9294;3
6384;3800;6
9548;9361;3
